applicant_id,jurisdiction,region,age_group,employment_status,annual_income,debt_to_income,credit_history_years,missed_payments_12m,credit_utilization,existing_customer,customer_tenure_years,spending_volatility,requested_credit_limit,synthetic_group_proxy,prob_good_repayment,good_repayment_12m,policy_score,approval_decision
APP-01780,EU,EU_South,25-34,Full-time,69371,0.435,3.4,2,0.491,1,2,0.216,8400,Group_C,0.8955,1,0.4796,Declined
APP-01781,US,US_West,35-44,Full-time,75475,0.228,8.8,1,0.298,0,0,0.196,6200,Group_A,0.7069,0,0.3293,Declined
APP-01782,EU,EU_North,25-34,Full-time,39989,0.187,5.9,0,0.424,1,6.5,0.673,5600,Group_A,0.9127,1,0.5023,Manual Review
APP-01783,US,US_Midwest,35-44,Student,61208,0.281,15.3,0,0.221,0,0,0.241,5100,Group_A,0.9551,1,0.6178,Approved
APP-01784,EU,EU_Central,18-24,Full-time,30160,0.452,0.5,0,0.51,0,0,0.351,4800,Group_B,0.6093,1,0.3216,Declined
APP-01785,EU,EU_North,18-24,Unemployed,12000,0.422,2.9,2,0.548,0,0,0.359,1500,Group_B,0.1826,0,0.0634,Declined
APP-01786,EU,EU_South,55+,Full-time,128779,0.04,22.1,0,0.26,1,7.4,0.139,9800,Group_A,0.99,1,0.6968,Approved
APP-01787,EU,EU_West,25-34,Full-time,26781,0.649,6.8,0,0.665,0,0,0.59,4800,Group_B,0.4893,1,0.2094,Declined
APP-01788,EU,EU_West,45-54,Student,20974,0.381,9.8,0,0.349,0,0,0.384,5100,Group_A,0.7875,1,0.3883,Declined
APP-01789,US,US_Midwest,55+,Full-time,81742,0.02,20.3,0,0.501,1,5.3,0.612,7600,Group_A,0.99,1,0.6624,Approved
APP-01790,US,US_East,25-34,Self-employed,72505,0.297,8.4,1,0.634,0,0,0.342,14300,Group_C,0.8225,1,0.4168,Declined
APP-01791,US,US_West,25-34,Full-time,92738,0.02,5.2,0,0.709,0,0,0.594,16300,Group_A,0.9407,1,0.5679,Manual Review
APP-01792,EU,EU_North,35-44,Full-time,78798,0.123,14.9,0,0.375,1,8.3,0.12,7300,Group_A,0.9873,1,0.608,Approved
APP-01793,US,US_East,55+,Full-time,215675,0.528,22.1,1,0.449,1,5.7,0.304,26900,Group_B,0.99,1,0.674,Approved
APP-01794,EU,EU_West,55+,Self-employed,56916,0.44,17.8,2,0.824,0,0,0.351,10600,Group_B,0.8901,1,0.5051,Manual Review
APP-01795,US,US_Midwest,35-44,Part-time,50937,0.219,9.9,1,0.397,1,8.7,0.398,12600,Group_A,0.7471,0,0.4414,Declined
APP-01796,US,US_Midwest,45-54,Full-time,56066,0.652,11.6,3,0.528,0,0,0.341,7800,Group_B,0.5947,0,0.287,Declined
APP-01797,EU,EU_Central,25-34,Student,34278,0.149,5.1,0,0.274,1,4.6,0.508,8200,Group_A,0.8885,0,0.4732,Declined
APP-01798,US,US_Midwest,55+,Full-time,108686,0.169,18.3,0,0.753,1,10.2,0.498,19000,Group_A,0.9858,1,0.6671,Approved
APP-01799,US,US_West,55+,Full-time,141647,0.269,21.9,0,0.602,0,0,0.462,19500,Group_A,0.99,1,0.6559,Approved
APP-01800,US,US_South,25-34,Full-time,31971,0.498,1.1,1,0.695,1,3.9,0.262,4400,Group_B,0.6595,1,0.3056,Declined
APP-01801,EU,EU_South,25-34,Full-time,66750,0.261,7.8,0,0.845,0,0,0.324,11800,Group_A,0.8382,1,0.4435,Declined
APP-01802,EU,EU_West,18-24,Full-time,58217,0.184,2.9,1,0.375,0,0,0.373,4000,Group_C,0.9123,1,0.4684,Declined
APP-01803,US,US_East,25-34,Unemployed,31847,0.265,0.6,0,0.76,1,2.8,0.501,6300,Group_B,0.6474,0,0.3071,Declined
APP-01804,US,US_Midwest,45-54,Full-time,89635,0.316,18.4,2,0.688,0,0,0.177,17200,Group_C,0.8979,1,0.4935,Manual Review
APP-01805,US,US_Midwest,25-34,Full-time,95177,0.15,7.6,0,0.332,0,0,0.086,7000,Group_A,0.9491,1,0.5899,Approved
APP-01806,EU,EU_South,18-24,Full-time,33087,0.562,3.1,2,0.6,0,0,0.352,5400,Group_C,0.3235,1,0,Declined
APP-01807,EU,EU_South,25-34,Self-employed,137240,0.212,4.8,0,0.795,0,0,0.201,29400,Group_A,0.9327,1,0.5236,Manual Review
APP-01808,US,US_Midwest,55+,Student,56008,0.115,22.4,4,0.271,1,6.2,0.626,12400,Group_A,0.5147,1,0.3349,Declined
APP-01809,US,US_South,35-44,Full-time,49278,0.122,13.5,2,0.569,1,8.9,0.275,9700,Group_A,0.873,0,0.4497,Declined
APP-01810,US,US_Midwest,25-34,Full-time,45964,0.085,6.3,0,0.164,0,0,0.406,4300,Group_A,0.9791,1,0.5849,Approved
APP-01811,EU,EU_West,25-34,Full-time,39014,0.249,8.7,1,0.779,0,0,0.367,6400,Group_B,0.6423,0,0.2985,Declined
APP-01812,EU,EU_Central,55+,Full-time,111812,0.143,21.1,0,0.293,1,6.4,0.209,8700,Group_A,0.99,1,0.6563,Approved
APP-01813,US,US_West,45-54,Full-time,53713,0.216,18.5,0,0.369,0,0,0.124,8900,Group_A,0.978,1,0.5653,Manual Review
APP-01814,US,US_South,25-34,Full-time,53842,0.176,4.9,0,0.354,0,0,0.262,11300,Group_B,0.8922,1,0.5377,Manual Review
APP-01815,US,US_South,18-24,Full-time,62601,0.14,3.8,0,0.21,0,0,0.298,11900,Group_A,0.9078,0,0.5467,Manual Review
APP-01816,EU,EU_South,18-24,Full-time,41503,0.525,0,4,0.579,0,0,0.368,9300,Group_B,0.2886,0,0.0706,Declined
APP-01817,US,US_Midwest,25-34,Full-time,83776,0.413,7.3,0,0.544,1,6.2,0.61,5800,Group_A,0.9159,1,0.5044,Manual Review
APP-01818,EU,EU_North,35-44,Unemployed,18324,0.559,7.2,1,0.301,1,10.3,0.716,3100,Group_B,0.3654,0,0.2521,Declined
APP-01819,EU,EU_North,55+,Student,39247,0.372,16.9,1,0.481,1,10.3,0.569,11100,Group_B,0.8929,1,0.4867,Manual Review
APP-01820,US,US_West,35-44,Full-time,68495,0.249,14.8,0,0.343,1,5,0.414,13400,Group_A,0.9416,0,0.5358,Manual Review
APP-01821,US,US_Midwest,45-54,Full-time,82741,0.081,15.5,0,0.394,0,0,0.211,12700,Group_A,0.9624,1,0.5532,Manual Review
APP-01822,US,US_South,35-44,Full-time,100452,0.095,8.8,0,0.703,1,10.9,0.405,13700,Group_A,0.9438,1,0.5893,Approved
APP-01823,EU,EU_South,35-44,Full-time,79239,0.212,8,0,0.509,1,7.6,0.647,11800,Group_B,0.9637,1,0.6157,Approved
APP-01824,EU,EU_West,45-54,Part-time,60601,0.615,13.1,1,0.404,1,7.5,0.475,10200,Group_A,0.7615,1,0.3705,Declined
APP-01825,EU,EU_North,25-34,Full-time,53190,0.08,9.7,0,0.25,0,0,0.426,7900,Group_A,0.9662,1,0.5621,Manual Review
APP-01826,US,US_South,25-34,Student,28331,0.4,5,0,0.751,1,7,0.552,4100,Group_A,0.5637,1,0.2323,Declined
APP-01827,US,US_West,35-44,Unemployed,35354,0.56,12.2,2,0.5,1,9.9,0.561,8500,Group_A,0.2507,0,0.0882,Declined
APP-01828,EU,EU_North,18-24,Full-time,27478,0.617,5.5,3,0.331,0,0,0.386,3200,Group_A,0.2139,1,0,Declined
APP-01829,EU,EU_South,25-34,Full-time,50749,0.637,3.2,1,0.302,1,4.5,0.589,10000,Group_B,0.7212,1,0.3797,Declined
APP-01830,US,US_Midwest,35-44,Full-time,107464,0.413,12.2,0,0.609,0,0,0.298,11300,Group_A,0.9523,1,0.5976,Approved
APP-01831,EU,EU_North,55+,Full-time,46381,0.205,18.7,0,0.663,0,0,0.25,5400,Group_A,0.9715,1,0.4808,Manual Review
APP-01832,EU,EU_Central,35-44,Full-time,127299,0.298,14.2,0,0.193,0,0,0.241,18900,Group_B,0.9879,1,0.7052,Approved
APP-01833,EU,EU_West,45-54,Full-time,142095,0.124,15.9,2,0.47,0,0,0.47,18500,Group_B,0.99,1,0.6971,Approved
APP-01834,EU,EU_Central,25-34,Student,18512,0.157,6.1,0,0.432,1,10.2,0.332,5400,Group_A,0.5542,0,0.1655,Declined
APP-01835,EU,EU_West,45-54,Full-time,176394,0.188,14.3,0,0.415,0,0,0.494,29200,Group_A,0.99,1,0.5767,Manual Review
APP-01836,EU,EU_West,35-44,Full-time,84613,0.376,10.7,3,0.68,0,0,0.24,6700,Group_A,0.7141,1,0.3682,Declined
APP-01837,US,US_South,45-54,Self-employed,98510,0.45,14.3,0,0.235,1,7.5,0.566,14200,Group_C,0.9305,1,0.6178,Approved
APP-01838,US,US_East,25-34,Self-employed,54444,0.468,10.8,1,0.368,0,0,0.661,5200,Group_A,0.8396,1,0.4644,Declined
APP-01839,EU,EU_South,35-44,Full-time,127623,0.371,7.3,1,0.254,1,7.5,0.5,7900,Group_C,0.9599,1,0.5773,Manual Review
APP-01840,US,US_South,35-44,Student,39485,0.361,9.1,1,0.522,1,5.9,0.356,10000,Group_B,0.6063,1,0.3296,Declined
APP-01841,US,US_South,25-34,Full-time,51691,0.214,6.5,0,0.337,0,0,0.557,10300,Group_A,0.9412,1,0.495,Manual Review
APP-01842,US,US_South,25-34,Full-time,44137,0.246,6.2,1,0.525,1,7.6,0.293,3100,Group_A,0.843,0,0.4925,Manual Review
APP-01843,US,US_West,18-24,Full-time,26444,0.057,2.3,1,0.024,0,0,0.217,5300,Group_A,0.8839,1,0.4931,Manual Review
APP-01844,EU,EU_South,18-24,Full-time,55519,0.062,2.2,0,0.145,0,0,0.605,7200,Group_A,0.7566,0,0.379,Declined
APP-01845,EU,EU_West,45-54,Part-time,77567,0.47,17.9,2,0.761,1,11.1,0.508,5500,Group_A,0.7687,1,0.3832,Declined
APP-01846,US,US_West,25-34,Self-employed,76477,0.226,5.6,3,0.446,1,3.4,0.317,7400,Group_B,0.9303,1,0.5178,Manual Review
APP-01847,US,US_South,25-34,Part-time,41318,0.216,6.4,1,0.253,0,0,0.241,7700,Group_C,0.8515,1,0.4579,Declined
APP-01848,US,US_West,45-54,Full-time,47680,0.39,7.1,1,0.348,0,0,0.372,8900,Group_B,0.5948,0,0.2944,Declined
APP-01849,EU,EU_South,25-34,Full-time,45975,0.121,5,1,0.741,1,3.7,0.131,5200,Group_B,0.851,1,0.4463,Declined
APP-01850,EU,EU_North,35-44,Full-time,151602,0.167,7.4,0,0.373,1,5.6,0.486,7900,Group_A,0.9874,1,0.6412,Approved
APP-01851,US,US_Midwest,25-34,Full-time,59953,0.408,7.9,1,0.417,0,0,0.419,7700,Group_A,0.9002,1,0.4328,Declined
APP-01852,EU,EU_Central,55+,Self-employed,80262,0.348,24.2,0,0.696,0,0,0.401,16100,Group_A,0.868,1,0.5744,Manual Review
APP-01853,EU,EU_West,45-54,Part-time,30965,0.19,11.8,0,0.228,0,0,0.252,6800,Group_B,0.8947,0,0.5115,Manual Review
APP-01854,EU,EU_South,45-54,Full-time,103986,0.235,14.4,0,0.397,1,8.5,0.164,15100,Group_C,0.99,1,0.6274,Approved
APP-01855,EU,EU_Central,25-34,Full-time,50859,0.082,3,1,0.339,0,0,0.369,10800,Group_B,0.7137,1,0.3991,Declined
APP-01856,US,US_West,45-54,Full-time,153364,0.033,18.7,1,0.412,1,9,0.099,26400,Group_A,0.99,1,0.6546,Approved
APP-01857,EU,EU_West,25-34,Full-time,105609,0.02,6.7,0,0.733,1,5.7,0.308,18600,Group_A,0.9844,1,0.6133,Approved
APP-01858,US,US_Midwest,18-24,Full-time,34208,0.379,4.1,1,0.185,0,0,0.358,5700,Group_B,0.3905,0,0.1956,Declined
APP-01859,EU,EU_West,18-24,Full-time,48190,0.11,3.4,1,0.398,0,0,0.134,6700,Group_A,0.6908,1,0.3776,Declined
APP-01860,EU,EU_West,35-44,Full-time,59032,0.187,9.3,1,0.259,1,8.9,0.792,12600,Group_B,0.9063,0,0.4248,Declined
APP-01861,EU,EU_Central,35-44,Full-time,39938,0.196,9,0,0.393,0,0,0.221,8300,Group_B,0.825,0,0.494,Manual Review
APP-01862,EU,EU_North,35-44,Full-time,51430,0.15,10.6,2,0.625,0,0,0.195,6400,Group_B,0.7663,1,0.4066,Declined
APP-01863,US,US_South,18-24,Full-time,55777,0.146,0,1,0.473,0,0,0.514,8500,Group_A,0.7377,1,0.4146,Declined
APP-01864,US,US_South,25-34,Self-employed,78810,0.213,6.7,1,0.231,1,5.9,0.415,10500,Group_A,0.8803,1,0.5802,Approved
APP-01865,EU,EU_South,45-54,Full-time,102374,0.62,15.8,1,0.528,0,0,0.347,8000,Group_A,0.9165,1,0.5503,Manual Review
APP-01866,EU,EU_West,35-44,Unemployed,30835,0.673,12.6,2,0.338,1,9.7,0.681,3500,Group_A,0.4271,0,0.1923,Declined
APP-01867,US,US_West,45-54,Full-time,145718,0.385,15.6,0,0.215,1,8.6,0.486,11500,Group_A,0.99,1,0.6317,Approved
APP-01868,US,US_East,25-34,Full-time,64304,0.327,2,0,0.215,1,0,0.57,8600,Group_B,0.7426,1,0.5109,Manual Review
APP-01869,US,US_South,45-54,Full-time,110127,0.238,13.8,0,0.585,0,0,0.129,15800,Group_B,0.9733,1,0.6076,Approved
APP-01870,EU,EU_West,35-44,Full-time,40630,0.53,8.6,1,0.489,0,0,0.39,8000,Group_A,0.7031,1,0.3531,Declined
APP-01871,EU,EU_West,25-34,Part-time,12000,0.37,2.3,2,0.69,0,0,0.303,2000,Group_A,0.0902,0,0,Declined
APP-01872,US,US_Midwest,25-34,Full-time,84720,0.253,8.1,2,0.358,0,0,0.347,13300,Group_A,0.8902,1,0.4712,Declined
APP-01873,US,US_West,35-44,Unemployed,18602,0.465,12.3,0,0.751,0,0,0.31,1200,Group_A,0.4878,0,0.1387,Declined
APP-01874,EU,EU_West,45-54,Student,31711,0.656,14.8,2,0.369,1,10.2,0.55,2600,Group_B,0.1784,0,0.1215,Declined
APP-01875,EU,EU_South,25-34,Full-time,65086,0.241,9.4,0,0.571,1,5.5,0.414,11000,Group_A,0.9106,1,0.4772,Declined
APP-01876,US,US_East,25-34,Full-time,152319,0.056,5,1,0.557,0,0,0.226,24100,Group_A,0.9888,1,0.6012,Approved
APP-01877,EU,EU_West,45-54,Self-employed,104670,0.042,12.9,0,0.348,0,0,0.349,17600,Group_A,0.9837,1,0.6214,Approved
APP-01878,US,US_West,35-44,Full-time,90771,0.104,9.8,0,0.147,1,8.6,0.292,7400,Group_C,0.9833,1,0.6724,Approved
APP-01879,US,US_South,35-44,Self-employed,100660,0.408,8,3,0.3,0,0,0.324,15500,Group_B,0.8225,1,0.4315,Declined
APP-01880,EU,EU_South,35-44,Full-time,106541,0.123,9.1,0,0.247,1,10.3,0.187,12800,Group_A,0.99,1,0.6277,Approved
APP-01881,EU,EU_North,25-34,Full-time,60685,0.34,6.3,1,0.569,0,0,0.154,11500,Group_A,0.8478,1,0.4634,Declined
APP-01882,EU,EU_South,35-44,Full-time,122516,0.467,7.5,0,0.899,0,0,0.426,16100,Group_B,0.8847,1,0.4231,Declined
APP-01883,EU,EU_North,25-34,Full-time,42236,0.327,1.5,2,0.187,0,0,0.463,8500,Group_C,0.3403,1,0.0997,Declined
APP-01884,EU,EU_Central,55+,Student,41441,0.181,20,3,0.404,0,0,0.258,7800,Group_A,0.8464,1,0.4613,Declined
APP-01885,US,US_East,35-44,Full-time,41985,0.129,7.5,0,0.207,1,10.5,0.312,11800,Group_C,0.8903,1,0.5247,Manual Review
APP-01886,US,US_Midwest,35-44,Part-time,57813,0.679,10.5,3,0.614,0,0,0.439,13500,Group_C,0.2493,1,0.0783,Declined
APP-01887,US,US_South,35-44,Full-time,91886,0.573,8.6,2,0.499,1,5.4,0.205,22400,Group_C,0.8599,1,0.4491,Declined
APP-01888,US,US_South,55+,Full-time,146865,0.635,21.2,2,0.67,0,0,0.635,20000,Group_B,0.9798,1,0.6072,Approved
APP-01889,EU,EU_West,45-54,Full-time,39683,0.49,17.3,1,0.561,1,7.5,0.332,7300,Group_B,0.9286,1,0.4619,Declined
APP-01890,EU,EU_West,35-44,Full-time,68876,0.546,12.5,1,0.573,1,10.8,0.401,5200,Group_A,0.8752,1,0.4571,Declined
APP-01891,US,US_South,45-54,Full-time,116207,0.122,10.4,0,0.553,1,5.2,0.3,8500,Group_B,0.9837,1,0.5962,Approved
APP-01892,US,US_East,35-44,Full-time,104962,0.126,14.3,0,0.43,0,0,0.087,18400,Group_A,0.9749,1,0.5777,Manual Review
APP-01893,EU,EU_Central,35-44,Part-time,51365,0.502,12.3,0,0.493,1,7.7,0.679,11200,Group_B,0.9393,1,0.5968,Approved
APP-01894,US,US_South,25-34,Full-time,48491,0.08,6.5,0,0.579,0,0,0.415,10700,Group_A,0.8626,1,0.3895,Declined
APP-01895,EU,EU_South,35-44,Full-time,57986,0.309,11.7,0,0.587,0,0,0.25,10300,Group_B,0.9351,1,0.5663,Manual Review
APP-01896,EU,EU_West,25-34,Part-time,68513,0.286,3.1,1,0.431,1,2.7,0.43,14600,Group_B,0.8083,1,0.464,Declined
APP-01897,EU,EU_South,55+,Self-employed,73522,0.572,16.9,0,0.612,1,7.8,0.529,4600,Group_A,0.8855,1,0.522,Manual Review
APP-01898,US,US_Midwest,25-34,Full-time,73990,0.303,2.6,0,0.346,0,0,0.146,11900,Group_B,0.8631,1,0.4807,Manual Review
APP-01899,US,US_South,55+,Full-time,78249,0.142,24.8,1,0.69,1,6.2,0.245,8600,Group_A,0.9637,1,0.6457,Approved
APP-01900,EU,EU_West,35-44,Student,19313,0.738,5.5,1,0.508,0,0,0.337,1100,Group_B,0.3664,0,0.0939,Declined
APP-01901,EU,EU_West,35-44,Full-time,137403,0.108,11,1,0.23,0,0,0.271,14300,Group_A,0.9898,1,0.6562,Approved
APP-01902,US,US_West,35-44,Full-time,113200,0.252,11.1,1,0.296,1,7,0.132,19900,Group_A,0.99,1,0.6075,Approved
APP-01903,EU,EU_West,25-34,Full-time,196407,0.467,4.4,1,0.692,1,3.5,0.543,29400,Group_C,0.9786,1,0.5704,Manual Review
APP-01904,US,US_Midwest,25-34,Part-time,29558,0.167,5.5,0,0.499,0,0,0.537,500,Group_A,0.6655,1,0.3536,Declined
APP-01905,EU,EU_Central,18-24,Full-time,61911,0.281,0.5,0,0.211,0,0,0.3,5800,Group_B,0.7445,1,0.3711,Declined
APP-01906,US,US_West,35-44,Unemployed,19575,0.224,9.8,1,0.489,1,7.5,0.431,4100,Group_A,0.5937,1,0.2781,Declined
APP-01907,EU,EU_Central,35-44,Full-time,96883,0.316,7.9,2,0.34,1,9.7,0.499,22000,Group_A,0.8497,0,0.5509,Manual Review
APP-01908,US,US_East,45-54,Part-time,93033,0.52,16.5,3,0.91,0,0,0.496,17800,Group_A,0.722,1,0.486,Manual Review
APP-01909,US,US_East,25-34,Full-time,24595,0.243,6.7,1,0.16,0,0,0.137,3000,Group_B,0.792,0,0.4518,Declined
APP-01910,US,US_East,25-34,Full-time,67994,0.239,8.4,0,0.262,1,8,0.392,7000,Group_A,0.9829,1,0.605,Approved
APP-01911,US,US_West,25-34,Student,25161,0.526,4.7,1,0.807,1,5.6,0.504,4100,Group_A,0.1552,0,0.0043,Declined
APP-01912,EU,EU_Central,55+,Full-time,60090,0.142,18.2,1,0.504,1,10,0.114,9600,Group_A,0.9873,1,0.6032,Approved
APP-01913,EU,EU_West,45-54,Full-time,113879,0.108,15.4,0,0.401,1,6.5,0.434,21200,Group_A,0.9872,1,0.6535,Approved
APP-01914,US,US_Midwest,25-34,Full-time,115234,0.315,8.9,1,0.404,0,0,0.307,10700,Group_C,0.9658,1,0.6116,Approved
APP-01915,US,US_West,35-44,Full-time,79339,0.284,11.4,0,0.475,1,6.6,0.226,16900,Group_C,0.9313,1,0.6013,Approved
APP-01916,EU,EU_Central,18-24,Full-time,55959,0.154,4,1,0.159,0,0,0.101,11500,Group_A,0.901,1,0.477,Declined
APP-01917,EU,EU_West,55+,Self-employed,66392,0.53,20.8,2,0.804,0,0,0.656,12500,Group_B,0.3457,1,0.2882,Declined
APP-01918,EU,EU_West,35-44,Full-time,90334,0.264,11.9,5,0.368,0,0,0.547,16000,Group_A,0.6292,1,0.3616,Declined
APP-01919,US,US_East,25-34,Full-time,38276,0.424,4.6,0,0.163,1,6.7,0.458,6500,Group_B,0.833,1,0.4505,Declined
APP-01920,US,US_West,35-44,Full-time,124571,0.467,10.3,0,0.517,0,0,0.459,19300,Group_B,0.988,1,0.5604,Manual Review
APP-01921,EU,EU_West,18-24,Self-employed,49652,0.25,0.3,0,0.265,0,0,0.446,9800,Group_C,0.452,0,0.2214,Declined
APP-01922,US,US_South,55+,Self-employed,89878,0.296,17.9,1,0.558,0,0,0.581,6800,Group_A,0.94,1,0.5835,Approved
APP-01923,EU,EU_South,25-34,Full-time,43471,0.308,5.9,0,0.603,0,0,0.648,10800,Group_B,0.6658,1,0.363,Declined
APP-01924,US,US_Midwest,35-44,Full-time,73409,0.171,13.7,2,0.463,0,0,0.101,6700,Group_A,0.7824,1,0.4816,Manual Review
APP-01925,EU,EU_North,25-34,Unemployed,25157,0.377,3,3,0.438,1,0.4,0.371,2300,Group_C,0.1149,0,0,Declined
APP-01926,US,US_East,45-54,Full-time,48011,0.419,17.8,1,0.464,0,0,0.279,8400,Group_A,0.8318,1,0.3572,Declined
APP-01927,EU,EU_North,45-54,Student,16324,0.421,17.5,3,0.821,0,0,0.313,3800,Group_B,0.4086,0,0.0939,Declined
APP-01928,US,US_South,35-44,Student,25099,0.299,8.8,2,0.444,1,9,0.331,2000,Group_B,0.6244,1,0.3111,Declined
APP-01929,EU,EU_Central,35-44,Part-time,59916,0.211,7,0,0.355,1,6.1,0.281,3700,Group_B,0.8251,1,0.4832,Manual Review
APP-01930,US,US_South,55+,Full-time,61425,0.066,21.3,0,0.137,1,7,0.554,8500,Group_A,0.9665,1,0.6128,Approved
APP-01931,EU,EU_Central,18-24,Part-time,18849,0.167,0.3,0,0.281,0,0,0.392,4900,Group_C,0.6873,1,0.3252,Declined
APP-01932,EU,EU_West,25-34,Part-time,32355,0.633,5.1,1,0.591,1,7.2,0.392,7400,Group_A,0.3763,0,0.1406,Declined
APP-01933,EU,EU_West,25-34,Self-employed,46486,0.482,5.3,2,0.635,0,0,0.356,4400,Group_B,0.6696,0,0.3003,Declined
APP-01934,EU,EU_West,55+,Full-time,70280,0.239,17.5,1,0.299,1,8.2,0.24,6800,Group_A,0.9666,1,0.5659,Manual Review
APP-01935,EU,EU_West,25-34,Full-time,197577,0.527,3.3,2,0.836,0,0,0.454,23100,Group_A,0.9773,1,0.4864,Manual Review
APP-01936,EU,EU_West,45-54,Full-time,153910,0.317,16,0,0.827,0,0,0.318,11700,Group_A,0.99,1,0.5743,Manual Review
APP-01937,US,US_West,35-44,Full-time,143144,0.044,11,0,0.128,1,6.9,0.293,8600,Group_A,0.99,1,0.704,Approved
APP-01938,EU,EU_South,25-34,Self-employed,115185,0.123,7.3,2,0.401,0,0,0.166,18900,Group_A,0.9619,1,0.5359,Manual Review
APP-01939,US,US_South,25-34,Full-time,47569,0.198,10.6,0,0.359,0,0,0.427,9800,Group_A,0.931,1,0.5594,Manual Review
APP-01940,US,US_South,25-34,Full-time,43016,0.176,6.7,0,0.281,1,6,0.469,10300,Group_A,0.7015,1,0.454,Declined
APP-01941,US,US_South,25-34,Full-time,37975,0.341,5.6,0,0.581,1,4.2,0.602,5300,Group_B,0.7322,0,0.336,Declined
APP-01942,US,US_East,25-34,Self-employed,115840,0.464,3.4,0,0.687,1,0.4,0.725,8900,Group_C,0.8336,0,0.4312,Declined
APP-01943,EU,EU_West,18-24,Student,17340,0.27,4.2,0,0.342,0,0,0.452,8100,Group_A,0.7701,1,0.4351,Declined
APP-01944,EU,EU_South,45-54,Full-time,54526,0.688,14.8,0,0.405,0,0,0.718,9300,Group_A,0.6484,1,0.3932,Declined
APP-01945,EU,EU_West,55+,Full-time,67883,0.318,21.2,1,0.388,0,0,0.12,12900,Group_A,0.953,1,0.5477,Manual Review
APP-01946,US,US_West,25-34,Full-time,66972,0.327,6.3,1,0.465,1,6.6,0.219,9700,Group_A,0.9279,1,0.4361,Declined
APP-01947,US,US_West,25-34,Self-employed,64382,0.348,6.6,2,0.553,1,7.7,0.665,3600,Group_B,0.7462,1,0.4338,Declined
APP-01948,US,US_West,18-24,Part-time,29970,0.574,0,3,0.59,0,0,0.51,6400,Group_B,0.1159,1,0,Declined
APP-01949,US,US_Midwest,35-44,Student,27034,0.357,6,2,0.57,0,0,0.684,6800,Group_A,0.4815,1,0.2238,Declined
APP-01950,US,US_West,45-54,Full-time,130365,0.128,15.5,0,0.49,1,6.2,0.228,16700,Group_A,0.99,1,0.6725,Approved
APP-01951,US,US_Midwest,25-34,Unemployed,21884,0.442,7.5,3,0.412,0,0,0.68,2500,Group_A,0.1268,0,0,Declined
APP-01952,US,US_Midwest,25-34,Full-time,58247,0.388,4.6,1,0.624,1,4.6,0.488,8100,Group_B,0.5506,1,0.2784,Declined
APP-01953,EU,EU_North,45-54,Self-employed,111149,0.248,17.7,0,0.664,0,0,0.385,19600,Group_C,0.985,1,0.5901,Approved
APP-01954,EU,EU_West,35-44,Full-time,67619,0.135,12,1,0.185,1,4.1,0.081,4900,Group_A,0.9501,1,0.5988,Approved
APP-01955,EU,EU_West,18-24,Student,17168,0.332,1.3,0,0.581,0,0,0.318,1700,Group_A,0.4031,1,0.1903,Declined
APP-01956,EU,EU_West,35-44,Full-time,109943,0.284,4.9,1,0.302,1,8.6,0.286,18300,Group_C,0.9821,1,0.6121,Approved
APP-01957,EU,EU_South,25-34,Self-employed,43194,0.39,5,0,0.31,0,0,0.691,2700,Group_C,0.6666,1,0.3738,Declined
APP-01958,US,US_South,25-34,Part-time,39261,0.46,8.8,1,0.604,0,0,0.458,3600,Group_A,0.4562,0,0.2165,Declined
APP-01959,EU,EU_South,45-54,Full-time,122962,0.271,15.1,2,0.227,1,6.7,0.347,17900,Group_A,0.9809,1,0.6275,Approved
APP-01960,EU,EU_West,45-54,Full-time,241322,0.173,16.1,0,0.691,0,0,0.377,30000,Group_A,0.99,1,0.7089,Approved
APP-01961,US,US_Midwest,25-34,Student,35678,0.489,5.2,2,0.5,0,0,0.293,8200,Group_B,0.2185,0,0.0338,Declined
APP-01962,US,US_Midwest,55+,Full-time,101943,0.161,18.8,2,0.588,0,0,0.459,18600,Group_A,0.9878,1,0.5854,Approved
APP-01963,EU,EU_North,25-34,Full-time,94680,0.073,7.9,0,0.534,1,7.7,0.435,18000,Group_A,0.9689,1,0.5916,Approved
APP-01964,US,US_Midwest,45-54,Full-time,49513,0.219,17.4,1,0.304,0,0,0.705,9200,Group_B,0.9442,1,0.5855,Approved
APP-01965,EU,EU_North,35-44,Self-employed,86812,0.257,10.6,0,0.404,0,0,0.634,11700,Group_A,0.8868,1,0.5001,Manual Review
APP-01966,EU,EU_South,55+,Full-time,68150,0.335,16.3,2,0.467,1,13,0.537,3700,Group_B,0.9427,1,0.4926,Manual Review
APP-01967,US,US_South,55+,Full-time,95244,0.191,20.9,1,0.205,0,0,0.487,12100,Group_A,0.9859,1,0.5698,Manual Review
APP-01968,US,US_East,18-24,Full-time,53763,0.287,0,0,0.388,0,0,0.365,5400,Group_A,0.7852,1,0.3589,Declined
APP-01969,US,US_South,55+,Full-time,81939,0.31,19.5,1,0.341,1,7.1,0.238,15000,Group_B,0.9803,1,0.5754,Manual Review
APP-01970,US,US_East,45-54,Student,36188,0.311,17,3,0.565,0,0,0.322,8500,Group_A,0.6561,1,0.3275,Declined
APP-01971,US,US_East,45-54,Unemployed,35906,0.233,18.7,3,0.319,1,8.5,0.411,4400,Group_C,0.7247,1,0.4049,Declined
